[0][2024-06-04 12:38:31] Failed to read CSV file at line 4 due to content 'CODIGO_CALLE,TIPO_VIA,NOMBRE_CALLE,PRIMER_NUM_TRAMO,ULTIMO_NUM_TRAMO,BARRIO,COD_DISTRITO,NOM_DISTRITO'
[437][2024-06-04 12:41:02] Failed to read CSV file at line 490423 due to content '37774,PL,"JUAN GOMEZ ""JUANITO"",1,9,""EL HIGUERAL ",7,CARRETERA DE CADIZ,,,'
[439][2024-06-04 12:41:02] Failed to read CSV file at line 490485 due to content '11985,PQUE,"JUAN ROSA ""EL PULGA"",2,2,""CIUDAD JARD�N ",3,CIUDAD JARDIN ,,,'
[439][2024-06-04 12:41:02] Failed to read CSV file at line 490485 due to content '11985,PQUE,"JUAN ROSA ""EL PULGA"",1,1,""CIUDAD JARD�N ",3,CIUDAD JARDIN ,,,'
[441][2024-06-04 12:41:02] Failed to read CSV file at line 491135 due to content '39700,CL,"LEOPOLDO ALAS ""CLARIN"",1,9,""JARDIN DE LA ABADIA ",7,CARRETERA DE CADIZ,,,'
[442][2024-06-04 12:41:02] Failed to read CSV file at line 491136 due to content '39700,CL,"LEOPOLDO ALAS ""CLARIN"",2,10,""JARDIN DE LA ABADIA ",7,CARRETERA DE CADIZ,,,'
[443][2024-06-04 12:41:03] Failed to read CSV file at line 494468 due to content '21699,CL,"RAFAEL ""EL MORENO"",1,107,""EL CUARTON",8,CHURRIANA ,,,'
[444][2024-06-04 12:41:03] Failed to read CSV file at line 494469 due to content '21699,CL,"RAFAEL ""EL MORENO"",2,44,""EL CUARTON",8,CHURRIANA ,,,'
[445][2024-06-04 12:41:04] Failed to read CSV file at line 497831 due to content '5428,PL,"ANTONIO ASENSI ""EL CHICUELO"",1,3,""EL PALO ",2,ESTE,,,'
[445][2024-06-04 12:41:04] Failed to read CSV file at line 497831 due to content '5428,PL,"ANTONIO ASENSI ""EL CHICUELO"",2,2,""EL PALO ",2,ESTE,,,'
[447][2024-06-04 12:41:05] Failed to read CSV file at line 501350 due to content '21683,CL,"ENRIQUETA ""LA REPOMPA"",1,95,""EL CUARTON",8,CHURRIANA ,,,'
[448][2024-06-04 12:41:05] Failed to read CSV file at line 501351 due to content '21683,CL,"ENRIQUETA ""LA REPOMPA"",2,106,""EL CUARTON",8,CHURRIANA ,,,'
[449][2024-06-04 12:41:06] Failed to read CSV file at line 503854 due to content '37774,PL,"JUAN GOMEZ ""JUANITO"",1,9,""EL HIGUERAL ",7,CARRETERA DE CADIZ,,,'
[450][2024-06-04 12:41:06] Failed to read CSV file at line 503855 due to content '37774,PL,"JUAN GOMEZ ""JUANITO"",2,10,""EL HIGUERAL ",7,CARRETERA DE CADIZ,,,'
[451][2024-06-04 12:41:06] Failed to read CSV file at line 503916 due to content '11985,PQUE,"JUAN ROSA ""EL PULGA"",1,1,""CIUDAD JARD�N ",3,CIUDAD JARDIN ,,,'
[452][2024-06-04 12:41:06] Failed to read CSV file at line 503918 due to content '11985,PQUE,"JUAN ROSA ""EL PULGA"",2,2,""CIUDAD JARD�N ",3,CIUDAD JARDIN ,,,'
[453][2024-06-04 12:41:06] Failed to read CSV file at line 504568 due to content '39700,CL,"LEOPOLDO ALAS ""CLARIN"",1,9,""JARDIN DE LA ABADIA ",7,CARRETERA DE CADIZ,,,'
[453][2024-06-04 12:41:06] Failed to read CSV file at line 504568 due to content '39700,CL,"LEOPOLDO ALAS ""CLARIN"",2,10,""JARDIN DE LA ABADIA ",7,CARRETERA DE CADIZ,,,'
[455][2024-06-04 12:41:07] Failed to read CSV file at line 507900 due to content '21699,CL,"RAFAEL ""EL MORENO"",1,107,""EL CUARTON",8,CHURRIANA ,,,'
[456][2024-06-04 12:41:07] Failed to read CSV file at line 507901 due to content '21699,CL,"RAFAEL ""EL MORENO"",2,44,""EL CUARTON",8,CHURRIANA ,,,'
[457][2024-06-04 12:41:08] Failed to read CSV file at line 511260 due to content '5428,PL,"ANTONIO ASENSI ""EL CHICUELO"",1,3,""EL PALO ",2,ESTE,,,'
[458][2024-06-04 12:41:08] Failed to read CSV file at line 511262 due to content '5428,PL,"ANTONIO ASENSI ""EL CHICUELO"",2,2,""EL PALO ",2,ESTE,,,'
[459][2024-06-04 12:41:09] Failed to read CSV file at line 514782 due to content '21683,CL,"ENRIQUETA ""LA REPOMPA"",1,95,""EL CUARTON",8,CHURRIANA ,,,'
[460][2024-06-04 12:41:09] Failed to read CSV file at line 514783 due to content '21683,CL,"ENRIQUETA ""LA REPOMPA"",2,106,""EL CUARTON",8,CHURRIANA ,,,'
[461][2024-06-04 12:41:10] Failed to read CSV file at line 517286 due to content '37774,PL,"JUAN GOMEZ ""JUANITO"",1,9,""EL HIGUERAL ",7,CARRETERA DE CADIZ,,,'
[462][2024-06-04 12:41:10] Failed to read CSV file at line 517287 due to content '37774,PL,"JUAN GOMEZ ""JUANITO"",2,10,""EL HIGUERAL ",7,CARRETERA DE CADIZ,,,'
[463][2024-06-04 12:41:10] Failed to read CSV file at line 517348 due to content '11985,PQUE,"JUAN ROSA ""EL PULGA"",1,1,""CIUDAD JARD�N ",3,CIUDAD JARDIN ,,,'
[464][2024-06-04 12:41:10] Failed to read CSV file at line 517349 due to content '11985,PQUE,"JUAN ROSA ""EL PULGA"",2,2,""CIUDAD JARD�N ",3,CIUDAD JARDIN ,,,'
[465][2024-06-04 12:41:10] Failed to read CSV file at line 517999 due to content '39700,CL,"LEOPOLDO ALAS ""CLARIN"",1,9,""JARDIN DE LA ABADIA ",7,CARRETERA DE CADIZ,,,'
[466][2024-06-04 12:41:10] Failed to read CSV file at line 518000 due to content '39700,CL,"LEOPOLDO ALAS ""CLARIN"",2,10,""JARDIN DE LA ABADIA ",7,CARRETERA DE CADIZ,,,'
[467][2024-06-04 12:41:11] Failed to read CSV file at line 521332 due to content '21699,CL,"RAFAEL ""EL MORENO"",1,107,""EL CUARTON",8,CHURRIANA ,,,'
[468][2024-06-04 12:41:11] Failed to read CSV file at line 521333 due to content '21699,CL,"RAFAEL ""EL MORENO"",2,44,""EL CUARTON",8,CHURRIANA ,,,'
[469][2024-06-04 12:41:12] Failed to read CSV file at line 524692 due to content '5428,PL,"ANTONIO ASENSI ""EL CHICUELO"",1,3,""EL PALO ",2,ESTE,,,'
[470][2024-06-04 12:41:12] Failed to read CSV file at line 524694 due to content '5428,PL,"ANTONIO ASENSI ""EL CHICUELO"",2,2,""EL PALO ",2,ESTE,,,'
[471][2024-06-04 12:41:13] Failed to read CSV file at line 528214 due to content '21683,CL,"ENRIQUETA ""LA REPOMPA"",1,95,""EL CUARTON",8,CHURRIANA ,,,'
[472][2024-06-04 12:41:13] Failed to read CSV file at line 528215 due to content '21683,CL,"ENRIQUETA ""LA REPOMPA"",2,106,""EL CUARTON",8,CHURRIANA ,,,'
[473][2024-06-04 12:41:14] Failed to read CSV file at line 530719 due to content '37774,PL,"JUAN GOMEZ ""JUANITO"",1,9,""EL HIGUERAL ",7,CARRETERA DE CADIZ,,,'
[473][2024-06-04 12:41:14] Failed to read CSV file at line 530719 due to content '37774,PL,"JUAN GOMEZ ""JUANITO"",2,10,""EL HIGUERAL ",7,CARRETERA DE CADIZ,,,'
[475][2024-06-04 12:41:14] Failed to read CSV file at line 530781 due to content '11985,PQUE,"JUAN ROSA ""EL PULGA"",1,1,""CIUDAD JARD�N ",3,CIUDAD JARDIN ,,,'
[475][2024-06-04 12:41:14] Failed to read CSV file at line 530781 due to content '11985,PQUE,"JUAN ROSA ""EL PULGA"",2,2,""CIUDAD JARD�N ",3,CIUDAD JARDIN ,,,'
[477][2024-06-04 12:41:14] Failed to read CSV file at line 531431 due to content '39700,CL,"LEOPOLDO ALAS ""CLARIN"",1,9,""JARDIN DE LA ABADIA ",7,CARRETERA DE CADIZ,,,'
[478][2024-06-04 12:41:14] Failed to read CSV file at line 531432 due to content '39700,CL,"LEOPOLDO ALAS ""CLARIN"",2,10,""JARDIN DE LA ABADIA ",7,CARRETERA DE CADIZ,,,'
[479][2024-06-04 12:41:16] Failed to read CSV file at line 534764 due to content '21699,CL,"RAFAEL ""EL MORENO"",1,107,""EL CUARTON",8,CHURRIANA ,,,'
[480][2024-06-04 12:41:16] Failed to read CSV file at line 534765 due to content '21699,CL,"RAFAEL ""EL MORENO"",2,44,""EL CUARTON",8,CHURRIANA ,,,'
[481][2024-06-04 12:41:17] Failed to read CSV file at line 538124 due to content '5428,PL,"ANTONIO ASENSI ""EL CHICUELO"",1,3,""EL PALO ",2,ESTE,,,'
[482][2024-06-04 12:41:17] Failed to read CSV file at line 538125 due to content '5428,PL,"ANTONIO ASENSI ""EL CHICUELO"",2,2,""EL PALO ",2,ESTE,,,'
[483][2024-06-04 12:41:18] Failed to read CSV file at line 541646 due to content '21683,CL,"ENRIQUETA ""LA REPOMPA"",1,95,""EL CUARTON",8,CHURRIANA ,,,'
[484][2024-06-04 12:41:18] Failed to read CSV file at line 541647 due to content '21683,CL,"ENRIQUETA ""LA REPOMPA"",2,106,""EL CUARTON",8,CHURRIANA ,,,'
[485][2024-06-04 12:41:18] Failed to read CSV file at line 544150 due to content '37774,PL,"JUAN GOMEZ ""JUANITO"",1,9,""EL HIGUERAL ",7,CARRETERA DE CADIZ,,,'
[486][2024-06-04 12:41:18] Failed to read CSV file at line 544151 due to content '37774,PL,"JUAN GOMEZ ""JUANITO"",2,10,""EL HIGUERAL ",7,CARRETERA DE CADIZ,,,'
[487][2024-06-04 12:41:18] Failed to read CSV file at line 544212 due to content '11985,PQUE,"JUAN ROSA ""EL PULGA"",1,1,""CIUDAD JARD�N ",3,CIUDAD JARDIN ,,,'
[488][2024-06-04 12:41:18] Failed to read CSV file at line 544213 due to content '11985,PQUE,"JUAN ROSA ""EL PULGA"",2,2,""CIUDAD JARD�N ",3,CIUDAD JARDIN ,,,'
[489][2024-06-04 12:41:18] Failed to read CSV file at line 544864 due to content '39700,CL,"LEOPOLDO ALAS ""CLARIN"",1,9,""JARDIN DE LA ABADIA ",7,CARRETERA DE CADIZ,,,'
[489][2024-06-04 12:41:18] Failed to read CSV file at line 544864 due to content '39700,CL,"LEOPOLDO ALAS ""CLARIN"",2,10,""JARDIN DE LA ABADIA ",7,CARRETERA DE CADIZ,,,'
[491][2024-06-04 12:41:19] Failed to read CSV file at line 548197 due to content '21699,CL,"RAFAEL ""EL MORENO"",1,107,""EL CUARTON",8,CHURRIANA ,,,'
[491][2024-06-04 12:41:19] Failed to read CSV file at line 548197 due to content '21699,CL,"RAFAEL ""EL MORENO"",2,44,""EL CUARTON",8,CHURRIANA ,,,'
[493][2024-06-04 12:41:20] Failed to read CSV file at line 551556 due to content '5428,PL,"ANTONIO ASENSI ""EL CHICUELO"",1,3,""EL PALO ",2,ESTE,,,'
[494][2024-06-04 12:41:20] Failed to read CSV file at line 551557 due to content '5428,PL,"ANTONIO ASENSI ""EL CHICUELO"",2,2,""EL PALO ",2,ESTE,,,'
[495][2024-06-04 12:41:21] Failed to read CSV file at line 555079 due to content '21683,CL,"ENRIQUETA ""LA REPOMPA"",1,95,""EL CUARTON",8,CHURRIANA ,,,'
[495][2024-06-04 12:41:21] Failed to read CSV file at line 555079 due to content '21683,CL,"ENRIQUETA ""LA REPOMPA"",2,106,""EL CUARTON",8,CHURRIANA ,,,'
[497][2024-06-04 12:41:22] Failed to read CSV file at line 557582 due to content '37774,PL,"JUAN GOMEZ ""JUANITO"",1,9,""EL HIGUERAL ",7,CARRETERA DE CADIZ,,,'
[498][2024-06-04 12:41:22] Failed to read CSV file at line 557583 due to content '37774,PL,"JUAN GOMEZ ""JUANITO"",2,10,""EL HIGUERAL ",7,CARRETERA DE CADIZ,,,'
[499][2024-06-04 12:41:22] Failed to read CSV file at line 557645 due to content '11985,PQUE,"JUAN ROSA ""EL PULGA"",1,1,""CIUDAD JARD�N ",3,CIUDAD JARDIN ,,,'
[499][2024-06-04 12:41:22] Failed to read CSV file at line 557645 due to content '11985,PQUE,"JUAN ROSA ""EL PULGA"",2,2,""CIUDAD JARD�N ",3,CIUDAD JARDIN ,,,'
[501][2024-06-04 12:41:22] Failed to read CSV file at line 558295 due to content '39700,CL,"LEOPOLDO ALAS ""CLARIN"",1,9,""JARDIN DE LA ABADIA ",7,CARRETERA DE CADIZ,,,'
[502][2024-06-04 12:41:22] Failed to read CSV file at line 558296 due to content '39700,CL,"LEOPOLDO ALAS ""CLARIN"",2,10,""JARDIN DE LA ABADIA ",7,CARRETERA DE CADIZ,,,'
[503][2024-06-04 12:41:23] Failed to read CSV file at line 561628 due to content '21699,CL,"RAFAEL ""EL MORENO"",1,107,""EL CUARTON",8,CHURRIANA ,,,'
[504][2024-06-04 12:41:23] Failed to read CSV file at line 561629 due to content '21699,CL,"RAFAEL ""EL MORENO"",2,44,""EL CUARTON",8,CHURRIANA ,,,'
[505][2024-06-04 12:41:24] Failed to read CSV file at line 564988 due to content '5428,PL,"ANTONIO ASENSI ""EL CHICUELO"",1,3,""EL PALO ",2,ESTE,,,'
[506][2024-06-04 12:41:24] Failed to read CSV file at line 564989 due to content '5428,PL,"ANTONIO ASENSI ""EL CHICUELO"",2,2,""EL PALO ",2,ESTE,,,'
[507][2024-06-04 12:41:25] Failed to read CSV file at line 568510 due to content '21683,CL,"ENRIQUETA ""LA REPOMPA"",1,95,""EL CUARTON",8,CHURRIANA ,,,'
[508][2024-06-04 12:41:25] Failed to read CSV file at line 568511 due to content '21683,CL,"ENRIQUETA ""LA REPOMPA"",2,106,""EL CUARTON",8,CHURRIANA ,,,'
[509][2024-06-04 12:41:26] Failed to read CSV file at line 571014 due to content '37774,PL,"JUAN GOMEZ ""JUANITO"",1,9,""EL HIGUERAL ",7,CARRETERA DE CADIZ,,,'
[510][2024-06-04 12:41:26] Failed to read CSV file at line 571015 due to content '37774,PL,"JUAN GOMEZ ""JUANITO"",2,10,""EL HIGUERAL ",7,CARRETERA DE CADIZ,,,'
[511][2024-06-04 12:41:26] Failed to read CSV file at line 571076 due to content '11985,PQUE,"JUAN ROSA ""EL PULGA"",1,1,""CIUDAD JARD�N ",3,CIUDAD JARDIN ,,,'
[512][2024-06-04 12:41:26] Failed to read CSV file at line 571077 due to content '11985,PQUE,"JUAN ROSA ""EL PULGA"",2,2,""CIUDAD JARD�N ",3,CIUDAD JARDIN ,,,'
[513][2024-06-04 12:41:26] Failed to read CSV file at line 571727 due to content '39700,CL,"LEOPOLDO ALAS ""CLARIN"",1,9,""JARDIN DE LA ABADIA ",7,CARRETERA DE CADIZ,,,'
[514][2024-06-04 12:41:26] Failed to read CSV file at line 571728 due to content '39700,CL,"LEOPOLDO ALAS ""CLARIN"",2,10,""JARDIN DE LA ABADIA ",7,CARRETERA DE CADIZ,,,'
[515][2024-06-04 12:41:27] Failed to read CSV file at line 575061 due to content '21699,CL,"RAFAEL ""EL MORENO"",1,107,""EL CUARTON",8,CHURRIANA ,,,'
[515][2024-06-04 12:41:27] Failed to read CSV file at line 575061 due to content '21699,CL,"RAFAEL ""EL MORENO"",2,44,""EL CUARTON",8,CHURRIANA ,,,'
[517][2024-06-04 12:41:28] Failed to read CSV file at line 578423 due to content '5428,PL,"ANTONIO ASENSI ""EL CHICUELO"",1,3,""EL PALO ",2,ESTE,,,'
[517][2024-06-04 12:41:28] Failed to read CSV file at line 578423 due to content '5428,PL,"ANTONIO ASENSI ""EL CHICUELO"",2,2,""EL PALO ",2,ESTE,,,'
[519][2024-06-04 12:41:29] Failed to read CSV file at line 581943 due to content '21683,CL,"ENRIQUETA ""LA REPOMPA"",2,106,""EL CUARTON",8,CHURRIANA ,,,'
[519][2024-06-04 12:41:29] Failed to read CSV file at line 581943 due to content '21683,CL,"ENRIQUETA ""LA REPOMPA"",1,95,""EL CUARTON",8,CHURRIANA ,,,'
[521][2024-06-04 12:41:30] Failed to read CSV file at line 584446 due to content '37774,PL,"JUAN GOMEZ ""JUANITO"",1,9,""EL HIGUERAL ",7,CARRETERA DE CADIZ,,,'
[522][2024-06-04 12:41:30] Failed to read CSV file at line 584447 due to content '37774,PL,"JUAN GOMEZ ""JUANITO"",2,10,""EL HIGUERAL ",7,CARRETERA DE CADIZ,,,'
[523][2024-06-04 12:41:30] Failed to read CSV file at line 584508 due to content '11985,PQUE,"JUAN ROSA ""EL PULGA"",1,1,""CIUDAD JARD�N ",3,CIUDAD JARDIN ,,,'
[524][2024-06-04 12:41:30] Failed to read CSV file at line 584509 due to content '11985,PQUE,"JUAN ROSA ""EL PULGA"",2,2,""CIUDAD JARD�N ",3,CIUDAD JARDIN ,,,'
[525][2024-06-04 12:41:30] Failed to read CSV file at line 585159 due to content '39700,CL,"LEOPOLDO ALAS ""CLARIN"",1,9,""JARDIN DE LA ABADIA ",7,CARRETERA DE CADIZ,,,'
[526][2024-06-04 12:41:30] Failed to read CSV file at line 585160 due to content '39700,CL,"LEOPOLDO ALAS ""CLARIN"",2,10,""JARDIN DE LA ABADIA ",7,CARRETERA DE CADIZ,,,'
[527][2024-06-04 12:41:31] Failed to read CSV file at line 588492 due to content '21699,CL,"RAFAEL ""EL MORENO"",1,107,""EL CUARTON",8,CHURRIANA ,,,'
[528][2024-06-04 12:41:31] Failed to read CSV file at line 588493 due to content '21699,CL,"RAFAEL ""EL MORENO"",2,44,""EL CUARTON",8,CHURRIANA ,,,'
[529][2024-06-04 12:41:32] Failed to read CSV file at line 591852 due to content '5428,PL,"ANTONIO ASENSI ""EL CHICUELO"",1,3,""EL PALO ",2,ESTE,,,'
[530][2024-06-04 12:41:32] Failed to read CSV file at line 591853 due to content '5428,PL,"ANTONIO ASENSI ""EL CHICUELO"",2,2,""EL PALO ",2,ESTE,,,'
[531][2024-06-04 12:41:33] Failed to read CSV file at line 595374 due to content '21683,CL,"ENRIQUETA ""LA REPOMPA"",1,95,""EL CUARTON",8,CHURRIANA ,,,'
[532][2024-06-04 12:41:33] Failed to read CSV file at line 595375 due to content '21683,CL,"ENRIQUETA ""LA REPOMPA"",2,106,""EL CUARTON",8,CHURRIANA ,,,'
[533][2024-06-04 12:41:34] Failed to read CSV file at line 597879 due to content '37774,PL,"JUAN GOMEZ ""JUANITO"",1,9,""EL HIGUERAL ",7,CARRETERA DE CADIZ,,,'
[533][2024-06-04 12:41:34] Failed to read CSV file at line 597879 due to content '37774,PL,"JUAN GOMEZ ""JUANITO"",2,10,""EL HIGUERAL ",7,CARRETERA DE CADIZ,,,'
[535][2024-06-04 12:41:34] Failed to read CSV file at line 597940 due to content '11985,PQUE,"JUAN ROSA ""EL PULGA"",1,1,""CIUDAD JARD�N ",3,CIUDAD JARDIN ,,,'
[536][2024-06-04 12:41:34] Failed to read CSV file at line 597941 due to content '11985,PQUE,"JUAN ROSA ""EL PULGA"",2,2,""CIUDAD JARD�N ",3,CIUDAD JARDIN ,,,'
[537][2024-06-04 12:41:34] Failed to read CSV file at line 598591 due to content '39700,CL,"LEOPOLDO ALAS ""CLARIN"",1,9,""JARDIN DE LA ABADIA ",7,CARRETERA DE CADIZ,,,'
[538][2024-06-04 12:41:34] Failed to read CSV file at line 598592 due to content '39700,CL,"LEOPOLDO ALAS ""CLARIN"",2,10,""JARDIN DE LA ABADIA ",7,CARRETERA DE CADIZ,,,'
[539][2024-06-04 12:41:35] Failed to read CSV file at line 601924 due to content '21699,CL,"RAFAEL ""EL MORENO"",1,107,""EL CUARTON",8,CHURRIANA ,,,'
[540][2024-06-04 12:41:35] Failed to read CSV file at line 601925 due to content '21699,CL,"RAFAEL ""EL MORENO"",2,44,""EL CUARTON",8,CHURRIANA ,,,'
[541][2024-06-04 12:41:36] Failed to read CSV file at line 605284 due to content '5428,PL,"ANTONIO ASENSI ""EL CHICUELO"",1,3,""EL PALO ",2,ESTE,,,'
[542][2024-06-04 12:41:36] Failed to read CSV file at line 605285 due to content '5428,PL,"ANTONIO ASENSI ""EL CHICUELO"",2,2,""EL PALO ",2,ESTE,,,'
[543][2024-06-04 12:41:37] Failed to read CSV file at line 608807 due to content '21683,CL,"ENRIQUETA ""LA REPOMPA"",1,95,""EL CUARTON",8,CHURRIANA ,,,'
[543][2024-06-04 12:41:37] Failed to read CSV file at line 608807 due to content '21683,CL,"ENRIQUETA ""LA REPOMPA"",2,106,""EL CUARTON",8,CHURRIANA ,,,'
[545][2024-06-04 12:41:38] Failed to read CSV file at line 611310 due to content '37774,PL,"JUAN GOMEZ ""JUANITO"",1,9,""EL HIGUERAL ",7,CARRETERA DE CADIZ,,,'
[546][2024-06-04 12:41:38] Failed to read CSV file at line 611311 due to content '37774,PL,"JUAN GOMEZ ""JUANITO"",2,10,""EL HIGUERAL ",7,CARRETERA DE CADIZ,,,'
[547][2024-06-04 12:41:38] Failed to read CSV file at line 611373 due to content '11985,PQUE,"JUAN ROSA ""EL PULGA"",1,1,""CIUDAD JARD�N ",3,CIUDAD JARDIN ,,,'
[547][2024-06-04 12:41:38] Failed to read CSV file at line 611373 due to content '11985,PQUE,"JUAN ROSA ""EL PULGA"",2,2,""CIUDAD JARD�N ",3,CIUDAD JARDIN ,,,'
[549][2024-06-04 12:41:39] Failed to read CSV file at line 612023 due to content '39700,CL,"LEOPOLDO ALAS ""CLARIN"",1,9,""JARDIN DE LA ABADIA ",7,CARRETERA DE CADIZ,,,'
[550][2024-06-04 12:41:39] Failed to read CSV file at line 612024 due to content '39700,CL,"LEOPOLDO ALAS ""CLARIN"",2,10,""JARDIN DE LA ABADIA ",7,CARRETERA DE CADIZ,,,'
[551][2024-06-04 12:41:40] Failed to read CSV file at line 615357 due to content '21699,CL,"RAFAEL ""EL MORENO"",1,107,""EL CUARTON",8,CHURRIANA ,,,'
[551][2024-06-04 12:41:40] Failed to read CSV file at line 615357 due to content '21699,CL,"RAFAEL ""EL MORENO"",2,44,""EL CUARTON",8,CHURRIANA ,,,'
[553][2024-06-04 12:41:41] Failed to read CSV file at line 618717 due to content '5428,PL,"ANTONIO ASENSI ""EL CHICUELO"",1,3,""EL PALO ",2,ESTE,,,'
[553][2024-06-04 12:41:41] Failed to read CSV file at line 618717 due to content '5428,PL,"ANTONIO ASENSI ""EL CHICUELO"",2,2,""EL PALO ",2,ESTE,,,'
[555][2024-06-04 12:41:42] Failed to read CSV file at line 622238 due to content '21683,CL,"ENRIQUETA ""LA REPOMPA"",1,95,""EL CUARTON",8,CHURRIANA ,,,'
[556][2024-06-04 12:41:42] Failed to read CSV file at line 622239 due to content '21683,CL,"ENRIQUETA ""LA REPOMPA"",2,106,""EL CUARTON",8,CHURRIANA ,,,'
[557][2024-06-04 12:41:42] Failed to read CSV file at line 624743 due to content '37774,PL,"JUAN GOMEZ ""JUANITO"",1,9,""EL HIGUERAL ",7,CARRETERA DE CADIZ,,,'
[557][2024-06-04 12:41:42] Failed to read CSV file at line 624743 due to content '37774,PL,"JUAN GOMEZ ""JUANITO"",2,10,""EL HIGUERAL ",7,CARRETERA DE CADIZ,,,'
[559][2024-06-04 12:41:42] Failed to read CSV file at line 624804 due to content '11985,PQUE,"JUAN ROSA ""EL PULGA"",1,1,""CIUDAD JARD�N ",3,CIUDAD JARDIN ,,,'
[560][2024-06-04 12:41:42] Failed to read CSV file at line 624805 due to content '11985,PQUE,"JUAN ROSA ""EL PULGA"",2,2,""CIUDAD JARD�N ",3,CIUDAD JARDIN ,,,'
[561][2024-06-04 12:41:42] Failed to read CSV file at line 625455 due to content '39700,CL,"LEOPOLDO ALAS ""CLARIN"",1,9,""JARDIN DE LA ABADIA ",7,CARRETERA DE CADIZ,,,'
[562][2024-06-04 12:41:42] Failed to read CSV file at line 625456 due to content '39700,CL,"LEOPOLDO ALAS ""CLARIN"",2,10,""JARDIN DE LA ABADIA ",7,CARRETERA DE CADIZ,,,'
[563][2024-06-04 12:41:44] Failed to read CSV file at line 628788 due to content '21699,CL,"RAFAEL ""EL MORENO"",1,107,""EL CUARTON",8,CHURRIANA ,,,'
[564][2024-06-04 12:41:44] Failed to read CSV file at line 628789 due to content '21699,CL,"RAFAEL ""EL MORENO"",2,44,""EL CUARTON",8,CHURRIANA ,,,'
[565][2024-06-04 12:41:45] Failed to read CSV file at line 632149 due to content '5428,PL,"ANTONIO ASENSI ""EL CHICUELO"",1,3,""EL PALO ",2,ESTE,,,'
[565][2024-06-04 12:41:45] Failed to read CSV file at line 632149 due to content '5428,PL,"ANTONIO ASENSI ""EL CHICUELO"",2,2,""EL PALO ",2,ESTE,,,'
[567][2024-06-04 12:41:46] Failed to read CSV file at line 635671 due to content '21683,CL,"ENRIQUETA ""LA REPOMPA"",1,95,""EL CUARTON",8,CHURRIANA ,,,'
[567][2024-06-04 12:41:46] Failed to read CSV file at line 635671 due to content '21683,CL,"ENRIQUETA ""LA REPOMPA"",2,106,""EL CUARTON",8,CHURRIANA ,,,'
[569][2024-06-04 12:41:47] Failed to read CSV file at line 638174 due to content '37774,PL,"JUAN GOMEZ ""JUANITO"",1,9,""EL HIGUERAL ",7,CARRETERA DE CADIZ,,,'
[570][2024-06-04 12:41:47] Failed to read CSV file at line 638175 due to content '37774,PL,"JUAN GOMEZ ""JUANITO"",2,10,""EL HIGUERAL ",7,CARRETERA DE CADIZ,,,'
[571][2024-06-04 12:41:47] Failed to read CSV file at line 638237 due to content '11985,PQUE,"JUAN ROSA ""EL PULGA"",1,1,""CIUDAD JARD�N ",3,CIUDAD JARDIN ,,,'
[571][2024-06-04 12:41:47] Failed to read CSV file at line 638237 due to content '11985,PQUE,"JUAN ROSA ""EL PULGA"",2,2,""CIUDAD JARD�N ",3,CIUDAD JARDIN ,,,'
[573][2024-06-04 12:41:47] Failed to read CSV file at line 638887 due to content '39700,CL,"LEOPOLDO ALAS ""CLARIN"",1,9,""JARDIN DE LA ABADIA ",7,CARRETERA DE CADIZ,,,'
[574][2024-06-04 12:41:47] Failed to read CSV file at line 638888 due to content '39700,CL,"LEOPOLDO ALAS ""CLARIN"",2,10,""JARDIN DE LA ABADIA ",7,CARRETERA DE CADIZ,,,'
[575][2024-06-04 12:41:48] Failed to read CSV file at line 642220 due to content '21699,CL,"RAFAEL ""EL MORENO"",1,107,""EL CUARTON",8,CHURRIANA ,,,'
[576][2024-06-04 12:41:48] Failed to read CSV file at line 642221 due to content '21699,CL,"RAFAEL ""EL MORENO"",2,44,""EL CUARTON",8,CHURRIANA ,,,'
[577][2024-06-04 12:41:49] Failed to read CSV file at line 645580 due to content '5428,PL,"ANTONIO ASENSI ""EL CHICUELO"",1,3,""EL PALO ",2,ESTE,,,'
[578][2024-06-04 12:41:49] Failed to read CSV file at line 645581 due to content '5428,PL,"ANTONIO ASENSI ""EL CHICUELO"",2,2,""EL PALO ",2,ESTE,,,'
[579][2024-06-04 12:41:50] Failed to read CSV file at line 649103 due to content '21683,CL,"ENRIQUETA ""LA REPOMPA"",2,106,""EL CUARTON",8,CHURRIANA ,,,'
[579][2024-06-04 12:41:50] Failed to read CSV file at line 649103 due to content '21683,CL,"ENRIQUETA ""LA REPOMPA"",1,95,""EL CUARTON",8,CHURRIANA ,,,'
[581][2024-06-04 12:41:51] Failed to read CSV file at line 651609 due to content '37774,PL,"JUAN GOMEZ ""JUANITO"",1,9,""EL HIGUERAL ",7,CARRETERA DE CADIZ,,,'
[581][2024-06-04 12:41:51] Failed to read CSV file at line 651609 due to content '37774,PL,"JUAN GOMEZ ""JUANITO"",2,10,""EL HIGUERAL ",7,CARRETERA DE CADIZ,,,'
[583][2024-06-04 12:41:51] Failed to read CSV file at line 651668 due to content '11985,PQUE,"JUAN ROSA ""EL PULGA"",1,1,""CIUDAD JARD�N ",3,CIUDAD JARDIN ,,,'
[584][2024-06-04 12:41:51] Failed to read CSV file at line 651669 due to content '11985,PQUE,"JUAN ROSA ""EL PULGA"",2,2,""CIUDAD JARD�N ",3,CIUDAD JARDIN ,,,'
